"","x","y","NDVI","Date"
"3345",457275,6526935,0.621262431144714,2018-06-26
"3346",457285,6526935,0.618253648281097,2018-06-26
"3347",457295,6526935,0.647180557250977,2018-06-26
"3348",457305,6526935,0.653398633003235,2018-06-26
"3349",457315,6526935,0.655813932418823,2018-06-26
"3350",457325,6526935,0.667351126670837,2018-06-26
"3351",457335,6526935,0.661931812763214,2018-06-26
"3352",457345,6526935,0.647058844566345,2018-06-26
"3353",457355,6526935,0.668461978435516,2018-06-26
"3446",456885,6526925,0.366470098495483,2018-06-26
"3447",456895,6526925,0.374820500612259,2018-06-26
"3448",456905,6526925,0.355269908905029,2018-06-26
"3458",457005,6526925,0.308868497610092,2018-06-26
"3462",457045,6526925,0.345888257026672,2018-06-26
"3463",457055,6526925,0.305033355951309,2018-06-26
"3464",457065,6526925,0.325330138206482,2018-06-26
"3465",457075,6526925,0.400564163923264,2018-06-26
"3466",457085,6526925,0.474842756986618,2018-06-26
"3467",457095,6526925,0.473083198070526,2018-06-26
"3468",457105,6526925,0.476871311664581,2018-06-26
"3469",457115,6526925,0.483087599277496,2018-06-26
"3470",457125,6526925,0.521105170249939,2018-06-26
"3471",457135,6526925,0.405219793319702,2018-06-26
"3472",457145,6526925,0.255329698324203,2018-06-26
"3473",457155,6526925,0.283437281847,2018-06-26
"3474",457165,6526925,0.302623152732849,2018-06-26
"3475",457175,6526925,0.322021901607513,2018-06-26
"3476",457185,6526925,0.413879185914993,2018-06-26
"3477",457195,6526925,0.490864813327789,2018-06-26
"3478",457205,6526925,0.516526222229004,2018-06-26
"3479",457215,6526925,0.510050237178802,2018-06-26
"3480",457225,6526925,0.55734658241272,2018-06-26
"3481",457235,6526925,0.606635093688965,2018-06-26
"3482",457245,6526925,0.620599031448364,2018-06-26
"3483",457255,6526925,0.632217347621918,2018-06-26
"3484",457265,6526925,0.623836100101471,2018-06-26
"3485",457275,6526925,0.620879113674164,2018-06-26
"3486",457285,6526925,0.61191064119339,2018-06-26
"3487",457295,6526925,0.636994242668152,2018-06-26
"3488",457305,6526925,0.65154504776001,2018-06-26
"3489",457315,6526925,0.674889326095581,2018-06-26
"3490",457325,6526925,0.682288467884064,2018-06-26
"3491",457335,6526925,0.647375524044037,2018-06-26
"3492",457345,6526925,0.658153235912323,2018-06-26
"3493",457355,6526925,0.676367878913879,2018-06-26
"3494",457365,6526925,0.702795505523682,2018-06-26
"3586",456885,6526915,0.449322938919067,2018-06-26
"3588",456905,6526915,0.419886648654938,2018-06-26
"3598",457005,6526915,0.388560146093369,2018-06-26
"3602",457045,6526915,0.338753402233124,2018-06-26
"3603",457055,6526915,0.353413641452789,2018-06-26
"3604",457065,6526915,0.404019415378571,2018-06-26
"3605",457075,6526915,0.452344924211502,2018-06-26
"3606",457085,6526915,0.487301588058472,2018-06-26
"3607",457095,6526915,0.454983919858932,2018-06-26
"3608",457105,6526915,0.465787291526794,2018-06-26
"3609",457115,6526915,0.482644617557526,2018-06-26
"3610",457125,6526915,0.533110380172729,2018-06-26
"3611",457135,6526915,0.419999986886978,2018-06-26
"3612",457145,6526915,0.247291564941406,2018-06-26
"3613",457155,6526915,0.312434703111649,2018-06-26
"3616",457185,6526915,0.455440670251846,2018-06-26
"3617",457195,6526915,0.539551377296448,2018-06-26
"3618",457205,6526915,0.566025197505951,2018-06-26
"3619",457215,6526915,0.551219522953033,2018-06-26
"3620",457225,6526915,0.588439285755157,2018-06-26
"3621",457235,6526915,0.608597278594971,2018-06-26
"3622",457245,6526915,0.611353695392609,2018-06-26
"3623",457255,6526915,0.600849270820618,2018-06-26
"3624",457265,6526915,0.603375554084778,2018-06-26
"3625",457275,6526915,0.601282715797424,2018-06-26
"3626",457285,6526915,0.617951691150665,2018-06-26
"3627",457295,6526915,0.655259847640991,2018-06-26
"3628",457305,6526915,0.666877746582031,2018-06-26
"3629",457315,6526915,0.663817644119263,2018-06-26
"3630",457325,6526915,0.663019716739655,2018-06-26
